"Regio's";"Woningtype";"Perioden";"Beginstand woningvoorraad (aantal)"
"Tynaarlo";"Totaal woningen";"2021";"   14596"
"Tynaarlo";"Meergezinswoningen totaal";"2021";"    1704"
"Tynaarlo";"Eengezinswoningen totaal";"2021";"   12892"
"Tynaarlo";"Vrijstaande woning";"2021";"    5188"
"Tynaarlo";"2-onder-1-kapwoning";"2021";"    3335"
"Tynaarlo";"Hoekwoning";"2021";"    1859"
"Tynaarlo";"Tussenwoning";"2021";"    2505"
"Tynaarlo";"Onbekend woningtype eengezinswoning";"2021";"       5"
"Tytsjerksteradiel";"Totaal woningen";"2021";"   14093"
"Tytsjerksteradiel";"Meergezinswoningen totaal";"2021";"    1620"
"Tytsjerksteradiel";"Eengezinswoningen totaal";"2021";"   12473"
"Tytsjerksteradiel";"Vrijstaande woning";"2021";"    5565"
"Tytsjerksteradiel";"2-onder-1-kapwoning";"2021";"    2204"
"Tytsjerksteradiel";"Hoekwoning";"2021";"    1835"
"Tytsjerksteradiel";"Tussenwoning";"2021";"    2764"
"Tytsjerksteradiel";"Onbekend woningtype eengezinswoning";"2021";"     105"
"Uden";"Totaal woningen";"2021";"   19107"
"Uden";"Meergezinswoningen totaal";"2021";"    4865"
"Uden";"Eengezinswoningen totaal";"2021";"   14242"
"Uden";"Vrijstaande woning";"2021";"    2852"
"Uden";"2-onder-1-kapwoning";"2021";"    1711"
"Uden";"Hoekwoning";"2021";"    2858"
"Uden";"Tussenwoning";"2021";"    6807"
"Uden";"Onbekend woningtype eengezinswoning";"2021";"      14"
"Uitgeest";"Totaal woningen";"2021";"    5728"
"Uitgeest";"Meergezinswoningen totaal";"2021";"    1188"
"Uitgeest";"Eengezinswoningen totaal";"2021";"    4540"
"Uitgeest";"Vrijstaande woning";"2021";"     607"
"Uitgeest";"2-onder-1-kapwoning";"2021";"     500"
"Uitgeest";"Hoekwoning";"2021";"    1053"
"Uitgeest";"Tussenwoning";"2021";"    2380"
"Uitgeest";"Onbekend woningtype eengezinswoning";"2021";"       0"
"Uithoorn";"Totaal woningen";"2021";"   13264"
"Uithoorn";"Meergezinswoningen totaal";"2021";"    3666"
"Uithoorn";"Eengezinswoningen totaal";"2021";"    9598"
"Uithoorn";"Vrijstaande woning";"2021";"     965"
"Uithoorn";"2-onder-1-kapwoning";"2021";"     483"
"Uithoorn";"Hoekwoning";"2021";"    1928"
"Uithoorn";"Tussenwoning";"2021";"    6212"
"Uithoorn";"Onbekend woningtype eengezinswoning";"2021";"      10"
"Urk";"Totaal woningen";"2021";"    6763"
"Urk";"Meergezinswoningen totaal";"2021";"    1001"
"Urk";"Eengezinswoningen totaal";"2021";"    5762"
"Urk";"Vrijstaande woning";"2021";"     548"
"Urk";"2-onder-1-kapwoning";"2021";"     996"
"Urk";"Hoekwoning";"2021";"    1519"
"Urk";"Tussenwoning";"2021";"    2698"
"Urk";"Onbekend woningtype eengezinswoning";"2021";"       1"
"Utrecht (gemeente)";"Totaal woningen";"2021";"  159671"
"Utrecht (gemeente)";"Meergezinswoningen totaal";"2021";"   91266"
"Utrecht (gemeente)";"Eengezinswoningen totaal";"2021";"   68405"
"Utrecht (gemeente)";"Vrijstaande woning";"2021";"    2569"
"Utrecht (gemeente)";"2-onder-1-kapwoning";"2021";"    2680"
"Utrecht (gemeente)";"Hoekwoning";"2021";"   11767"
"Utrecht (gemeente)";"Tussenwoning";"2021";"   51370"
"Utrecht (gemeente)";"Onbekend woningtype eengezinswoning";"2021";"      19"
"Utrechtse Heuvelrug";"Totaal woningen";"2021";"   21890"
"Utrechtse Heuvelrug";"Meergezinswoningen totaal";"2021";"    5400"
"Utrechtse Heuvelrug";"Eengezinswoningen totaal";"2021";"   16490"
"Utrechtse Heuvelrug";"Vrijstaande woning";"2021";"    3927"
"Utrechtse Heuvelrug";"2-onder-1-kapwoning";"2021";"    5010"
"Utrechtse Heuvelrug";"Hoekwoning";"2021";"    2764"
"Utrechtse Heuvelrug";"Tussenwoning";"2021";"    4787"
"Utrechtse Heuvelrug";"Onbekend woningtype eengezinswoning";"2021";"       2"
"Vaals";"Totaal woningen";"2021";"    5822"
"Vaals";"Meergezinswoningen totaal";"2021";"    2768"
"Vaals";"Eengezinswoningen totaal";"2021";"    3054"
"Vaals";"Vrijstaande woning";"2021";"     710"
"Vaals";"2-onder-1-kapwoning";"2021";"     614"
"Vaals";"Hoekwoning";"2021";"     632"
"Vaals";"Tussenwoning";"2021";"    1097"
"Vaals";"Onbekend woningtype eengezinswoning";"2021";"       1"
"Valkenburg aan de Geul";"Totaal woningen";"2021";"    8337"
"Valkenburg aan de Geul";"Meergezinswoningen totaal";"2021";"    2976"
"Valkenburg aan de Geul";"Eengezinswoningen totaal";"2021";"    5361"
"Valkenburg aan de Geul";"Vrijstaande woning";"2021";"    1543"
"Valkenburg aan de Geul";"2-onder-1-kapwoning";"2021";"    1503"
"Valkenburg aan de Geul";"Hoekwoning";"2021";"     880"
"Valkenburg aan de Geul";"Tussenwoning";"2021";"    1429"
"Valkenburg aan de Geul";"Onbekend woningtype eengezinswoning";"2021";"       6"
"Valkenswaard";"Totaal woningen";"2021";"   14885"
"Valkenswaard";"Meergezinswoningen totaal";"2021";"    3632"
"Valkenswaard";"Eengezinswoningen totaal";"2021";"   11253"
"Valkenswaard";"Vrijstaande woning";"2021";"    1806"
"Valkenswaard";"2-onder-1-kapwoning";"2021";"    1878"
"Valkenswaard";"Hoekwoning";"2021";"    2584"
"Valkenswaard";"Tussenwoning";"2021";"    4984"
"Valkenswaard";"Onbekend woningtype eengezinswoning";"2021";"       1"
"Veendam";"Totaal woningen";"2021";"   12906"
"Veendam";"Meergezinswoningen totaal";"2021";"    2748"
"Veendam";"Eengezinswoningen totaal";"2021";"   10158"
"Veendam";"Vrijstaande woning";"2021";"    3478"
"Veendam";"2-onder-1-kapwoning";"2021";"    1914"
"Veendam";"Hoekwoning";"2021";"    1753"
"Veendam";"Tussenwoning";"2021";"    3013"
"Veendam";"Onbekend woningtype eengezinswoning";"2021";"       0"
"Veenendaal";"Totaal woningen";"2021";"   28607"
"Veenendaal";"Meergezinswoningen totaal";"2021";"   11306"
"Veenendaal";"Eengezinswoningen totaal";"2021";"   17301"
"Veenendaal";"Vrijstaande woning";"2021";"    1599"
"Veenendaal";"2-onder-1-kapwoning";"2021";"    2733"
"Veenendaal";"Hoekwoning";"2021";"    3806"
"Veenendaal";"Tussenwoning";"2021";"    9163"
"Veenendaal";"Onbekend woningtype eengezinswoning";"2021";"       0"
"Veere";"Totaal woningen";"2021";"   10997"
"Veere";"Meergezinswoningen totaal";"2021";"    1410"
"Veere";"Eengezinswoningen totaal";"2021";"    9587"
"Veere";"Vrijstaande woning";"2021";"    3973"
"Veere";"2-onder-1-kapwoning";"2021";"    1758"
"Veere";"Hoekwoning";"2021";"    1576"
"Veere";"Tussenwoning";"2021";"    2269"
"Veere";"Onbekend woningtype eengezinswoning";"2021";"      11"
"Veldhoven";"Totaal woningen";"2021";"   20085"
"Veldhoven";"Meergezinswoningen totaal";"2021";"    4180"
"Veldhoven";"Eengezinswoningen totaal";"2021";"   15905"
"Veldhoven";"Vrijstaande woning";"2021";"    3030"
"Veldhoven";"2-onder-1-kapwoning";"2021";"    2255"
"Veldhoven";"Hoekwoning";"2021";"    3172"
"Veldhoven";"Tussenwoning";"2021";"    7447"
"Veldhoven";"Onbekend woningtype eengezinswoning";"2021";"       1"
"Velsen";"Totaal woningen";"2021";"   31439"
"Velsen";"Meergezinswoningen totaal";"2021";"   12311"
"Velsen";"Eengezinswoningen totaal";"2021";"   19128"
"Velsen";"Vrijstaande woning";"2021";"     665"
"Velsen";"2-onder-1-kapwoning";"2021";"    2060"
"Velsen";"Hoekwoning";"2021";"    4367"
"Velsen";"Tussenwoning";"2021";"   12030"
"Velsen";"Onbekend woningtype eengezinswoning";"2021";"       6"
"Venlo";"Totaal woningen";"2021";"   47809"
"Venlo";"Meergezinswoningen totaal";"2021";"   14972"
"Venlo";"Eengezinswoningen totaal";"2021";"   32837"
"Venlo";"Vrijstaande woning";"2021";"    5032"
"Venlo";"2-onder-1-kapwoning";"2021";"    4005"
"Venlo";"Hoekwoning";"2021";"    7410"
"Venlo";"Tussenwoning";"2021";"   16390"
"Venlo";"Onbekend woningtype eengezinswoning";"2021";"       0"
"Venray";"Totaal woningen";"2021";"   19300"
"Venray";"Meergezinswoningen totaal";"2021";"    3558"
"Venray";"Eengezinswoningen totaal";"2021";"   15742"
"Venray";"Vrijstaande woning";"2021";"    4615"
"Venray";"2-onder-1-kapwoning";"2021";"    2452"
"Venray";"Hoekwoning";"2021";"    2770"
"Venray";"Tussenwoning";"2021";"    5905"
"Venray";"Onbekend woningtype eengezinswoning";"2021";"       0"
"Vijfheerenlanden";"Totaal woningen";"2021";"   24196"
"Vijfheerenlanden";"Meergezinswoningen totaal";"2021";"    5052"
"Vijfheerenlanden";"Eengezinswoningen totaal";"2021";"   19144"
"Vijfheerenlanden";"Vrijstaande woning";"2021";"    3613"
"Vijfheerenlanden";"2-onder-1-kapwoning";"2021";"    2122"
"Vijfheerenlanden";"Hoekwoning";"2021";"    4487"
"Vijfheerenlanden";"Tussenwoning";"2021";"    8914"
"Vijfheerenlanden";"Onbekend woningtype eengezinswoning";"2021";"       8"
"Vlaardingen";"Totaal woningen";"2021";"   35551"
"Vlaardingen";"Meergezinswoningen totaal";"2021";"   22055"
"Vlaardingen";"Eengezinswoningen totaal";"2021";"   13496"
"Vlaardingen";"Vrijstaande woning";"2021";"     288"
"Vlaardingen";"2-onder-1-kapwoning";"2021";"     752"
"Vlaardingen";"Hoekwoning";"2021";"    3212"
"Vlaardingen";"Tussenwoning";"2021";"    9242"
"Vlaardingen";"Onbekend woningtype eengezinswoning";"2021";"       2"
"Vlieland";"Totaal woningen";"2021";"     603"
"Vlieland";"Meergezinswoningen totaal";"2021";"     159"
"Vlieland";"Eengezinswoningen totaal";"2021";"     444"
"Vlieland";"Vrijstaande woning";"2021";"      73"
"Vlieland";"2-onder-1-kapwoning";"2021";"     111"
"Vlieland";"Hoekwoning";"2021";"     108"
"Vlieland";"Tussenwoning";"2021";"     152"
"Vlieland";"Onbekend woningtype eengezinswoning";"2021";"       0"
"Vlissingen";"Totaal woningen";"2021";"   22885"
"Vlissingen";"Meergezinswoningen totaal";"2021";"    8487"
"Vlissingen";"Eengezinswoningen totaal";"2021";"   14398"
"Vlissingen";"Vrijstaande woning";"2021";"    1512"
"Vlissingen";"2-onder-1-kapwoning";"2021";"    1320"
"Vlissingen";"Hoekwoning";"2021";"    3115"
"Vlissingen";"Tussenwoning";"2021";"    8433"
"Vlissingen";"Onbekend woningtype eengezinswoning";"2021";"      18"
"Voerendaal";"Totaal woningen";"2021";"    5813"
"Voerendaal";"Meergezinswoningen totaal";"2021";"     713"
"Voerendaal";"Eengezinswoningen totaal";"2021";"    5100"
"Voerendaal";"Vrijstaande woning";"2021";"    1320"
"Voerendaal";"2-onder-1-kapwoning";"2021";"    1365"
"Voerendaal";"Hoekwoning";"2021";"     984"
"Voerendaal";"Tussenwoning";"2021";"    1420"
"Voerendaal";"Onbekend woningtype eengezinswoning";"2021";"      11"
"Voorne aan Zee";"Totaal woningen";"2021";""
"Voorne aan Zee";"Meergezinswoningen totaal";"2021";""
"Voorne aan Zee";"Eengezinswoningen totaal";"2021";""
"Voorne aan Zee";"Vrijstaande woning";"2021";""
"Voorne aan Zee";"2-onder-1-kapwoning";"2021";""
"Voorne aan Zee";"Hoekwoning";"2021";""
"Voorne aan Zee";"Tussenwoning";"2021";""
"Voorne aan Zee";"Onbekend woningtype eengezinswoning";"2021";""
"Voorschoten";"Totaal woningen";"2021";"   11504"
"Voorschoten";"Meergezinswoningen totaal";"2021";"    4151"
"Voorschoten";"Eengezinswoningen totaal";"2021";"    7353"
"Voorschoten";"Vrijstaande woning";"2021";"     408"
"Voorschoten";"2-onder-1-kapwoning";"2021";"     379"
"Voorschoten";"Hoekwoning";"2021";"    2029"
"Voorschoten";"Tussenwoning";"2021";"    4532"
"Voorschoten";"Onbekend woningtype eengezinswoning";"2021";"       5"
"Voorst";"Totaal woningen";"2021";"   10744"
"Voorst";"Meergezinswoningen totaal";"2021";"    1798"
"Voorst";"Eengezinswoningen totaal";"2021";"    8946"
"Voorst";"Vrijstaande woning";"2021";"    3673"
"Voorst";"2-onder-1-kapwoning";"2021";"    1779"
"Voorst";"Hoekwoning";"2021";"    1412"
"Voorst";"Tussenwoning";"2021";"    2068"
"Voorst";"Onbekend woningtype eengezinswoning";"2021";"      14"
"Vught";"Totaal woningen";"2021";"   13735"
"Vught";"Meergezinswoningen totaal";"2021";"    3094"
"Vught";"Eengezinswoningen totaal";"2021";"   10641"
"Vught";"Vrijstaande woning";"2021";"    2351"
"Vught";"2-onder-1-kapwoning";"2021";"    1783"
"Vught";"Hoekwoning";"2021";"    2315"
"Vught";"Tussenwoning";"2021";"    4189"
"Vught";"Onbekend woningtype eengezinswoning";"2021";"       3"
"Waadhoeke";"Totaal woningen";"2021";"   21376"
"Waadhoeke";"Meergezinswoningen totaal";"2021";"    2196"
"Waadhoeke";"Eengezinswoningen totaal";"2021";"   19180"
"Waadhoeke";"Vrijstaande woning";"2021";"    7251"
"Waadhoeke";"2-onder-1-kapwoning";"2021";"    5989"
"Waadhoeke";"Hoekwoning";"2021";"    2566"
"Waadhoeke";"Tussenwoning";"2021";"    3353"
"Waadhoeke";"Onbekend woningtype eengezinswoning";"2021";"      21"
"Waalre";"Totaal woningen";"2021";"    7832"
"Waalre";"Meergezinswoningen totaal";"2021";"    1327"
"Waalre";"Eengezinswoningen totaal";"2021";"    6505"
"Waalre";"Vrijstaande woning";"2021";"    1387"
"Waalre";"2-onder-1-kapwoning";"2021";"    1093"
"Waalre";"Hoekwoning";"2021";"    1389"
"Waalre";"Tussenwoning";"2021";"    2633"
"Waalre";"Onbekend woningtype eengezinswoning";"2021";"       3"
"Waalwijk";"Totaal woningen";"2021";"   21996"
"Waalwijk";"Meergezinswoningen totaal";"2021";"    5270"
"Waalwijk";"Eengezinswoningen totaal";"2021";"   16726"
"Waalwijk";"Vrijstaande woning";"2021";"    3560"
"Waalwijk";"2-onder-1-kapwoning";"2021";"    2434"
"Waalwijk";"Hoekwoning";"2021";"    3528"
"Waalwijk";"Tussenwoning";"2021";"    7198"
"Waalwijk";"Onbekend woningtype eengezinswoning";"2021";"       6"
"Waddinxveen";"Totaal woningen";"2021";"   12796"
"Waddinxveen";"Meergezinswoningen totaal";"2021";"    4105"
"Waddinxveen";"Eengezinswoningen totaal";"2021";"    8691"
"Waddinxveen";"Vrijstaande woning";"2021";"     914"
"Waddinxveen";"2-onder-1-kapwoning";"2021";"     652"
"Waddinxveen";"Hoekwoning";"2021";"    2005"
"Waddinxveen";"Tussenwoning";"2021";"    5120"
"Waddinxveen";"Onbekend woningtype eengezinswoning";"2021";"       0"
"Wageningen";"Totaal woningen";"2021";"   18086"
"Wageningen";"Meergezinswoningen totaal";"2021";"    9519"
"Wageningen";"Eengezinswoningen totaal";"2021";"    8567"
"Wageningen";"Vrijstaande woning";"2021";"    1275"
"Wageningen";"2-onder-1-kapwoning";"2021";"    1450"
"Wageningen";"Hoekwoning";"2021";"    1936"
"Wageningen";"Tussenwoning";"2021";"    3905"
"Wageningen";"Onbekend woningtype eengezinswoning";"2021";"       1"
"Wassenaar";"Totaal woningen";"2021";"   12287"
"Wassenaar";"Meergezinswoningen totaal";"2021";"    3500"
"Wassenaar";"Eengezinswoningen totaal";"2021";"    8787"
"Wassenaar";"Vrijstaande woning";"2021";"    1513"
"Wassenaar";"2-onder-1-kapwoning";"2021";"    1455"
"Wassenaar";"Hoekwoning";"2021";"    1696"
"Wassenaar";"Tussenwoning";"2021";"    4117"
"Wassenaar";"Onbekend woningtype eengezinswoning";"2021";"       6"
"Waterland";"Totaal woningen";"2021";"    7411"
"Waterland";"Meergezinswoningen totaal";"2021";"    1135"
"Waterland";"Eengezinswoningen totaal";"2021";"    6276"
"Waterland";"Vrijstaande woning";"2021";"    1189"
"Waterland";"2-onder-1-kapwoning";"2021";"     791"
"Waterland";"Hoekwoning";"2021";"    1420"
"Waterland";"Tussenwoning";"2021";"    2876"
"Waterland";"Onbekend woningtype eengezinswoning";"2021";"       0"
"Weert";"Totaal woningen";"2021";"   23236"
"Weert";"Meergezinswoningen totaal";"2021";"    6178"
"Weert";"Eengezinswoningen totaal";"2021";"   17058"
"Weert";"Vrijstaande woning";"2021";"    4568"
"Weert";"2-onder-1-kapwoning";"2021";"    2864"
"Weert";"Hoekwoning";"2021";"    3437"
"Weert";"Tussenwoning";"2021";"    6189"
"Weert";"Onbekend woningtype eengezinswoning";"2021";"       0"
"Weesp";"Totaal woningen";"2021";"    9386"
"Weesp";"Meergezinswoningen totaal";"2021";"    4402"
"Weesp";"Eengezinswoningen totaal";"2021";"    4984"
"Weesp";"Vrijstaande woning";"2021";"     276"
"Weesp";"2-onder-1-kapwoning";"2021";"     351"
"Weesp";"Hoekwoning";"2021";"    1096"
"Weesp";"Tussenwoning";"2021";"    3195"
"Weesp";"Onbekend woningtype eengezinswoning";"2021";"      66"
"West Betuwe";"Totaal woningen";"2021";"   20996"
"West Betuwe";"Meergezinswoningen totaal";"2021";"    2105"
"West Betuwe";"Eengezinswoningen totaal";"2021";"   18891"
"West Betuwe";"Vrijstaande woning";"2021";"    6839"
"West Betuwe";"2-onder-1-kapwoning";"2021";"    3162"
"West Betuwe";"Hoekwoning";"2021";"    3406"
"West Betuwe";"Tussenwoning";"2021";"    5482"
"West Betuwe";"Onbekend woningtype eengezinswoning";"2021";"       2"
"West Maas en Waal";"Totaal woningen";"2021";"    8375"
"West Maas en Waal";"Meergezinswoningen totaal";"2021";"    1191"
"West Maas en Waal";"Eengezinswoningen totaal";"2021";"    7184"
"West Maas en Waal";"Vrijstaande woning";"2021";"    3234"
"West Maas en Waal";"2-onder-1-kapwoning";"2021";"    1541"
"West Maas en Waal";"Hoekwoning";"2021";"    1073"
"West Maas en Waal";"Tussenwoning";"2021";"    1335"
"West Maas en Waal";"Onbekend woningtype eengezinswoning";"2021";"       1"
"Westerkwartier";"Totaal woningen";"2021";"   27494"
"Westerkwartier";"Meergezinswoningen totaal";"2021";"    2776"
"Westerkwartier";"Eengezinswoningen totaal";"2021";"   24718"
"Westerkwartier";"Vrijstaande woning";"2021";"   11788"
"Westerkwartier";"2-onder-1-kapwoning";"2021";"    4892"
"Westerkwartier";"Hoekwoning";"2021";"    3433"
"Westerkwartier";"Tussenwoning";"2021";"    4603"
"Westerkwartier";"Onbekend woningtype eengezinswoning";"2021";"       2"
"Westerveld";"Totaal woningen";"2021";"    8553"
"Westerveld";"Meergezinswoningen totaal";"2021";"     809"
"Westerveld";"Eengezinswoningen totaal";"2021";"    7744"
"Westerveld";"Vrijstaande woning";"2021";"    4276"
"Westerveld";"2-onder-1-kapwoning";"2021";"    1859"
"Westerveld";"Hoekwoning";"2021";"     755"
"Westerveld";"Tussenwoning";"2021";"     850"
"Westerveld";"Onbekend woningtype eengezinswoning";"2021";"       4"
"Westervoort";"Totaal woningen";"2021";"    6744"
"Westervoort";"Meergezinswoningen totaal";"2021";"     897"
"Westervoort";"Eengezinswoningen totaal";"2021";"    5847"
"Westervoort";"Vrijstaande woning";"2021";"     602"
"Westervoort";"2-onder-1-kapwoning";"2021";"     632"
"Westervoort";"Hoekwoning";"2021";"    1463"
"Westervoort";"Tussenwoning";"2021";"    3150"
"Westervoort";"Onbekend woningtype eengezinswoning";"2021";"       0"
"Westerwolde";"Totaal woningen";"2021";"   11937"
"Westerwolde";"Meergezinswoningen totaal";"2021";"    1764"
"Westerwolde";"Eengezinswoningen totaal";"2021";"   10173"
"Westerwolde";"Vrijstaande woning";"2021";"    6422"
"Westerwolde";"2-onder-1-kapwoning";"2021";"    1855"
"Westerwolde";"Hoekwoning";"2021";"     820"
"Westerwolde";"Tussenwoning";"2021";"    1076"
"Westerwolde";"Onbekend woningtype eengezinswoning";"2021";"       0"
"Westland";"Totaal woningen";"2021";"   45956"
"Westland";"Meergezinswoningen totaal";"2021";"   11280"
"Westland";"Eengezinswoningen totaal";"2021";"   34676"
"Westland";"Vrijstaande woning";"2021";"    5484"
"Westland";"2-onder-1-kapwoning";"2021";"    2214"
"Westland";"Hoekwoning";"2021";"    7676"
"Westland";"Tussenwoning";"2021";"   19297"
"Westland";"Onbekend woningtype eengezinswoning";"2021";"       5"
"Weststellingwerf";"Totaal woningen";"2021";"   11757"
"Weststellingwerf";"Meergezinswoningen totaal";"2021";"    1348"
"Weststellingwerf";"Eengezinswoningen totaal";"2021";"   10409"
"Weststellingwerf";"Vrijstaande woning";"2021";"    5022"
"Weststellingwerf";"2-onder-1-kapwoning";"2021";"    1875"
"Weststellingwerf";"Hoekwoning";"2021";"    1363"
"Weststellingwerf";"Tussenwoning";"2021";"    2149"
"Weststellingwerf";"Onbekend woningtype eengezinswoning";"2021";"       0"
"Westvoorne";"Totaal woningen";"2021";"    6943"
"Westvoorne";"Meergezinswoningen totaal";"2021";"    1230"
"Westvoorne";"Eengezinswoningen totaal";"2021";"    5713"
"Westvoorne";"Vrijstaande woning";"2021";"    2512"
"Westvoorne";"2-onder-1-kapwoning";"2021";"     521"
"Westvoorne";"Hoekwoning";"2021";"     870"
"Westvoorne";"Tussenwoning";"2021";"    1809"
"Westvoorne";"Onbekend woningtype eengezinswoning";"2021";"       1"
"Wierden";"Totaal woningen";"2021";"    9930"
"Wierden";"Meergezinswoningen totaal";"2021";"    1459"
"Wierden";"Eengezinswoningen totaal";"2021";"    8471"
"Wierden";"Vrijstaande woning";"2021";"    3137"
"Wierden";"2-onder-1-kapwoning";"2021";"    2204"
"Wierden";"Hoekwoning";"2021";"    1388"
"Wierden";"Tussenwoning";"2021";"    1742"
"Wierden";"Onbekend woningtype eengezinswoning";"2021";"       0"
"Wijchen";"Totaal woningen";"2021";"   18190"
"Wijchen";"Meergezinswoningen totaal";"2021";"    3324"
"Wijchen";"Eengezinswoningen totaal";"2021";"   14866"
"Wijchen";"Vrijstaande woning";"2021";"    3005"
"Wijchen";"2-onder-1-kapwoning";"2021";"    2218"
"Wijchen";"Hoekwoning";"2021";"    3158"
"Wijchen";"Tussenwoning";"2021";"    6478"
"Wijchen";"Onbekend woningtype eengezinswoning";"2021";"       7"
"Wijdemeren";"Totaal woningen";"2021";"   10800"
"Wijdemeren";"Meergezinswoningen totaal";"2021";"    1830"
"Wijdemeren";"Eengezinswoningen totaal";"2021";"    8970"
"Wijdemeren";"Vrijstaande woning";"2021";"    1974"
"Wijdemeren";"2-onder-1-kapwoning";"2021";"    1220"
"Wijdemeren";"Hoekwoning";"2021";"    2069"
"Wijdemeren";"Tussenwoning";"2021";"    3701"
"Wijdemeren";"Onbekend woningtype eengezinswoning";"2021";"       6"
"Wijk bij Duurstede";"Totaal woningen";"2021";"   10273"
"Wijk bij Duurstede";"Meergezinswoningen totaal";"2021";"    1859"
"Wijk bij Duurstede";"Eengezinswoningen totaal";"2021";"    8414"
"Wijk bij Duurstede";"Vrijstaande woning";"2021";"     979"
"Wijk bij Duurstede";"2-onder-1-kapwoning";"2021";"     930"
"Wijk bij Duurstede";"Hoekwoning";"2021";"    1804"
"Wijk bij Duurstede";"Tussenwoning";"2021";"    4701"
"Wijk bij Duurstede";"Onbekend woningtype eengezinswoning";"2021";"       0"
"Winterswijk";"Totaal woningen";"2021";"   13245"
"Winterswijk";"Meergezinswoningen totaal";"2021";"    3046"
"Winterswijk";"Eengezinswoningen totaal";"2021";"   10199"
"Winterswijk";"Vrijstaande woning";"2021";"    2840"
"Winterswijk";"2-onder-1-kapwoning";"2021";"    2073"
"Winterswijk";"Hoekwoning";"2021";"    2098"
"Winterswijk";"Tussenwoning";"2021";"    3181"
"Winterswijk";"Onbekend woningtype eengezinswoning";"2021";"       7"
"Woensdrecht";"Totaal woningen";"2021";"    9928"
"Woensdrecht";"Meergezinswoningen totaal";"2021";"    1125"
"Woensdrecht";"Eengezinswoningen totaal";"2021";"    8803"
"Woensdrecht";"Vrijstaande woning";"2021";"    3249"
"Woensdrecht";"2-onder-1-kapwoning";"2021";"    1397"
"Woensdrecht";"Hoekwoning";"2021";"    1477"
"Woensdrecht";"Tussenwoning";"2021";"    2671"
"Woensdrecht";"Onbekend woningtype eengezinswoning";"2021";"       9"
"Woerden";"Totaal woningen";"2021";"   22437"
"Woerden";"Meergezinswoningen totaal";"2021";"    6386"
"Woerden";"Eengezinswoningen totaal";"2021";"   16051"
"Woerden";"Vrijstaande woning";"2021";"    2229"
"Woerden";"2-onder-1-kapwoning";"2021";"    1475"
"Woerden";"Hoekwoning";"2021";"    3632"
"Woerden";"Tussenwoning";"2021";"    8707"
"Woerden";"Onbekend woningtype eengezinswoning";"2021";"       8"
"De Wolden";"Totaal woningen";"2021";"   10460"
"De Wolden";"Meergezinswoningen totaal";"2021";"    1466"
"De Wolden";"Eengezinswoningen totaal";"2021";"    8994"
"De Wolden";"Vrijstaande woning";"2021";"    5058"
"De Wolden";"2-onder-1-kapwoning";"2021";"    1878"
"De Wolden";"Hoekwoning";"2021";"    1034"
"De Wolden";"Tussenwoning";"2021";"    1024"
"De Wolden";"Onbekend woningtype eengezinswoning";"2021";"       0"
"Wormerland";"Totaal woningen";"2021";"    6919"
"Wormerland";"Meergezinswoningen totaal";"2021";"    1680"
"Wormerland";"Eengezinswoningen totaal";"2021";"    5239"
"Wormerland";"Vrijstaande woning";"2021";"    1099"
"Wormerland";"2-onder-1-kapwoning";"2021";"     694"
"Wormerland";"Hoekwoning";"2021";"    1074"
"Wormerland";"Tussenwoning";"2021";"    2372"
"Wormerland";"Onbekend woningtype eengezinswoning";"2021";"       0"
"Woudenberg";"Totaal woningen";"2021";"    5286"
"Woudenberg";"Meergezinswoningen totaal";"2021";"     867"
"Woudenberg";"Eengezinswoningen totaal";"2021";"    4419"
"Woudenberg";"Vrijstaande woning";"2021";"     838"
"Woudenberg";"2-onder-1-kapwoning";"2021";"     765"
"Woudenberg";"Hoekwoning";"2021";"     977"
"Woudenberg";"Tussenwoning";"2021";"    1820"
"Woudenberg";"Onbekend woningtype eengezinswoning";"2021";"      19"
"Zaanstad";"Totaal woningen";"2021";"   69114"
"Zaanstad";"Meergezinswoningen totaal";"2021";"   25493"
"Zaanstad";"Eengezinswoningen totaal";"2021";"   43621"
"Zaanstad";"Vrijstaande woning";"2021";"    3705"
"Zaanstad";"2-onder-1-kapwoning";"2021";"    4642"
"Zaanstad";"Hoekwoning";"2021";"   10366"
"Zaanstad";"Tussenwoning";"2021";"   24877"
"Zaanstad";"Onbekend woningtype eengezinswoning";"2021";"      31"
"Zaltbommel";"Totaal woningen";"2021";"   11852"
"Zaltbommel";"Meergezinswoningen totaal";"2021";"    1539"
"Zaltbommel";"Eengezinswoningen totaal";"2021";"   10313"
"Zaltbommel";"Vrijstaande woning";"2021";"    3214"
"Zaltbommel";"2-onder-1-kapwoning";"2021";"    1474"
"Zaltbommel";"Hoekwoning";"2021";"    1839"
"Zaltbommel";"Tussenwoning";"2021";"    3785"
"Zaltbommel";"Onbekend woningtype eengezinswoning";"2021";"       1"
"Zandvoort";"Totaal woningen";"2021";"    9706"
"Zandvoort";"Meergezinswoningen totaal";"2021";"    5076"
"Zandvoort";"Eengezinswoningen totaal";"2021";"    4630"
"Zandvoort";"Vrijstaande woning";"2021";"     654"
"Zandvoort";"2-onder-1-kapwoning";"2021";"     557"
"Zandvoort";"Hoekwoning";"2021";"    1127"
"Zandvoort";"Tussenwoning";"2021";"    2283"
"Zandvoort";"Onbekend woningtype eengezinswoning";"2021";"       9"
"Zeewolde";"Totaal woningen";"2021";"    8837"
"Zeewolde";"Meergezinswoningen totaal";"2021";"    1317"
